k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.5000 |      110074.65 |       4 |       0 | line search failure
   2 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.2500 |      110074.65 |      41 |       0 | line search failure
   3 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.1250 |      110074.65 |      41 |       0 | line search failure
   4 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0625 |      110074.65 |      41 |       0 | line search failure
   5 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0312 |      110074.65 |      41 |       0 | line search failure
   6 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0156 |      110074.65 |      41 |       0 | line search failure
   7 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0078 |      110074.65 |      41 |       0 | line search failure
   8 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0039 |      110074.65 |      41 |       0 | line search failure
   9 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0020 |      110074.65 |      41 |       0 | line search failure
  10 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0010 |      110074.65 |      41 |       0 | line search failure
  11 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0005 |      110074.65 |      41 |       0 | line search failure
  12 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0002 |      110074.65 |      41 |       0 | line search failure
  13 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0001 |      110074.65 |      41 |       0 | line search failure
  14 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0001 |      110074.65 |      41 |       0 | line search failure
  15 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0000 |      110074.65 |      41 |       0 | line search failure
  16 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0000 |      110074.65 |      41 |       0 | line search failure
  17 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     0.0000 |      110074.65 |      41 |       0 | line search failure
  18 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 0.5000 |     0.0000 |      110074.65 |      41 |       0 | 2b triggered
  19 | [11.41, 11.61, 9.12]                                                             |                         17275.73 | 0.5000 |     0.0000 |       73547.68 |      44 |       0 | line search success
  20 | [11.28, 11.62, 9.05]                                                             |                          9632.48 | 0.5000 |     0.0000 |      162275.28 |      65 |       0 | line search success
  21 | [11.28, 11.62, 9.05]                                                             |                          3695.05 | 0.5000 |     0.0000 |       93646.37 |      89 |       0 | line search success
  22 | [11.28, 11.62, 9.05]                                                             |                          3695.01 | 0.5000 |     0.0000 |       93644.87 |     127 |       0 | line search failure
  23 | [11.28, 11.62, 9.05]                                                             |                          3695.01 | 0.2500 |     0.0000 |       93644.87 |     165 |       0 | 2b triggered
  24 | [11.28, 11.62, 9.05]                                                             |                          3695.01 | 0.1250 |     0.0000 |       48282.17 |     168 |       0 | 2b triggered
  25 | [11.28, 11.62, 9.05]                                                             |                          3695.01 | 0.0625 |     0.0000 |       26008.27 |     171 |       0 | 2b triggered
  26 | [11.28, 11.62, 9.05]                                                             |                          3695.01 | 0.0312 |     0.0000 |       15408.92 |     174 |       0 | 2b triggered
  27 | [11.24, 11.62, 9.06]                                                             |                          3695.01 | 0.0312 |     0.0000 |       10712.52 |     177 |       0 | line search success
  28 | [11.24, 11.57, 9.12]                                                             |                          3594.21 | 0.0312 |     0.0000 |       10541.68 |     199 |       0 | line search success
  29 | [11.2, 11.58, 9.11]                                                              |                          3418.25 | 0.0312 |     0.0000 |       22407.88 |     220 |       0 | line search success
  30 | [11.2, 11.58, 9.11]                                                              |                          3118.17 | 0.0156 |     0.0000 |        7087.33 |     243 |       0 | 2b triggered
  31 | [11.19, 11.56, 9.15]                                                             |                          3118.17 | 0.0156 |     0.0000 |        6583.48 |     246 |       0 | line search success
  32 | [11.17, 11.56, 9.15]                                                             |                          2948.95 | 0.0156 |     0.0000 |       10926.13 |     267 |       0 | line search success
  33 | [10.99, 11.43, 9.36]                                                             |                          2866.25 | 0.0156 |     0.0000 |        4894.04 |     290 |       0 | line search success
  34 | [10.97, 11.44, 9.34]                                                             |                          2622.96 | 0.0156 |     0.0000 |       14697.57 |     308 |       0 | line search success
  35 | [10.97, 11.44, 9.34]                                                             |                          2489.49 | 0.0078 |     0.0000 |        3538.32 |     331 |       0 | 2b triggered
  36 | [10.99, 11.42, 9.34]                                                             |                          2489.49 | 0.0078 |     0.0000 |        3401.54 |     334 |       0 | line search success
  37 | [10.98, 11.42, 9.33]                                                             |                          2469.63 | 0.0078 |     0.0000 |        7211.29 |     355 |       0 | line search success
  37 | [10.99, 11.36, 9.29]                                                             |                          2435.02 | 0.0078 |     0.0000 |        2423.77 |     378 |       0 | termination test triggered, algorithm terminated
